geoid,year,month,rate_time,jurisdiction_count,sex,age_range,drug_rate,opioid_rate,fentanyl_rate,heroin_rate,stimulant_rate,cocaine_rate,methamphetamine_rate,benzodiazepine_rate
US,2024,2,Monthly,46,Total,0 to 14,34.6,0.8,0.1,0.0,0.9,*,*,0.2
US,2024,2,Monthly,46,Total,35 to 44,86.0,31.0,5.4,3.4,6.2,3.0,2.3,1.8
US,2024,2,Monthly,46,Total,25 to 34,80.7,26.5,5.7,2.6,5.6,2.5,2.0,1.3
US,2024,2,Monthly,46,Total,15 to 24,80.1,10.7,2.7,0.6,2.8,1.1,0.7,1.2
US,2024,2,Monthly,46,Total,45 to 54,68.5,23.5,3.1,2.7,4.6,2.5,1.5,1.6
US,2024,2,Monthly,46,Total,65+,29.2,9.2,0.4,0.6,0.5,0.3,0.1,0.8
US,2024,2,Monthly,46,Total,Total,58.0,16.3,2.5,1.5,3.0,1.4,0.9,1.1
US,2024,2,Monthly,46,M,Total,71.5,23.4,3.8,2.5,4.6,2.3,1.5,1.1
US,2024,2,Monthly,46,F,Total,46.9,10.5,1.4,0.8,1.7,0.8,0.5,1.1
US,2024,2,Monthly,46,F,25 to 34,48.4,13.7,2.9,1.5,2.6,1.2,0.8,0.9
US,2024,2,Monthly,46,M,0 to 14,28.7,0.5,*,0.0,0.7,*,*,*
US,2024,2,Monthly,46,F,15 to 24,71.1,5.9,1.4,0.4,1.5,0.4,0.3,0.8
US,2024,2,Monthly,46,F,55 to 64,47.4,15.8,1.1,1.0,1.7,1.1,0.4,1.9
US,2024,2,Monthly,46,F,0 to 14,41.0,1.0,*,0.0,1.1,*,*,*
US,2024,2,Monthly,46,M,55 to 64,67.0,27.3,2.6,3.5,4.3,2.8,1.2,1.2
US,2024,2,Monthly,46,M,15 to 24,94.0,18.4,4.7,0.9,4.9,2.2,1.2,1.9
US,2024,2,Monthly,46,M,65+,31.8,11.2,0.6,1.0,0.9,0.6,0.2,0.6
US,2024,2,Monthly,46,M,25 to 34,130.6,46.4,10.0,4.4,10.2,4.6,3.9,1.8
US,2024,2,Monthly,46,F,65+,27.1,7.5,0.2,0.2,0.2,*,*,0.9
US,2024,2,Monthly,46,M,45 to 54,87.8,33.4,4.8,4.3,6.9,3.8,2.1,1.3
US,2024,2,Monthly,46,F,45 to 54,52.2,15.1,1.8,1.4,2.6,1.3,1.0,1.9
US,2024,2,Monthly,46,M,35 to 44,122.1,47.7,8.8,5.5,9.9,4.6,4.1,1.9
US,2024,2,Monthly,46,F,35 to 44,58.2,18.1,2.9,1.8,3.4,1.7,1.0,1.7
US,2024,3,Monthly,46,Total,0 to 14,33.9,0.8,0.2,*,0.7,*,*,0.3
US,2024,3,Monthly,46,Total,45 to 54,70.8,24.0,3.3,2.4,4.5,2.4,1.5,1.5
US,2024,3,Monthly,46,Total,15 to 24,82.0,11.8,2.9,0.7,3.3,1.3,0.7,1.4
US,2024,3,Monthly,46,Total,25 to 34,85.5,28.6,6.3,2.7,6.1,2.7,2.3,1.3
US,2024,3,Monthly,46,Total,35 to 44,89.1,32.0,5.9,3.3,6.6,3.0,2.5,1.9
US,2024,3,Monthly,46,Total,65+,30.1,9.6,0.4,0.7,0.6,0.5,0.1,0.9
US,2024,3,Monthly,46,Total,55 to 64,60.3,23.4,2.1,2.6,3.2,2.1,0.9,1.6
US,2024,3,Monthly,46,Total,Total,60.1,17.3,2.7,1.6,3.2,1.5,1.0,1.2
US,2024,3,Monthly,46,F,Total,48.4,11.1,1.5,0.9,1.8,0.9,0.5,1.2
US,2024,3,Monthly,46,M,Total,74.1,24.8,4.1,2.5,4.8,2.4,1.6,1.3
US,2024,3,Monthly,46,M,15 to 24,97.1,20.2,4.9,1.2,5.1,2.1,1.1,2.1
US,2024,3,Monthly,46,F,15 to 24,72.0,6.3,1.7,0.4,2.1,0.8,0.4,1.0
US,2024,3,Monthly,46,M,45 to 54,89.8,34.2,4.9,3.7,6.7,3.8,2.2,1.4
US,2024,3,Monthly,46,F,35 to 44,59.6,18.6,3.2,2.0,3.5,1.6,1.2,1.7
US,2024,3,Monthly,46,M,65+,32.9,11.7,0.6,1.4,1.0,0.7,*,0.6
US,2024,3,Monthly,46,F,25 to 34,53.4,15.3,3.2,1.6,3.2,1.4,1.1,0.9
US,2024,3,Monthly,46,F,0 to 14,40.9,0.7,*,0.0,0.5,*,*,0.4
US,2024,3,Monthly,46,M,55 to 64,72.7,30.9,3.1,3.8,4.7,3.1,1.3,1.3
US,2024,3,Monthly,46,F,65+,27.7,8.0,0.3,0.2,0.4,0.3,*,1.1
US,2024,3,Monthly,46,F,45 to 54,54.5,15.2,1.9,1.4,2.5,1.2,0.8,1.6
US,2024,3,Monthly,46,F,55 to 64,48.4,16.2,1.1,1.4,1.8,1.1,0.4,1.9
US,2024,3,Monthly,46,M,35 to 44,126.9,49.3,9.4,5.0,10.5,4.8,4.2,2.2
US,2024,3,Monthly,46,M,25 to 34,134.7,48.9,11.1,4.4,10.5,4.7,4.0,2.0
US,2024,3,Monthly,46,M,0 to 14,27.7,0.8,*,*,0.8,*,*,0.2
US,2024,4,Monthly,46,Total,35 to 44,89.1,31.1,5.8,3.1,6.6,2.9,2.6,1.6
US,2024,4,Monthly,46,Total,45 to 54,71.4,24.5,3.3,2.6,4.2,2.2,1.5,1.5
US,2024,4,Monthly,46,Total,25 to 34,84.4,27.7,6.1,2.6,5.8,2.6,2.1,1.5
US,2024,4,Monthly,46,Total,0 to 14,38.3,1.0,0.2,*,0.7,*,*,0.3
US,2024,4,Monthly,46,Total,65+,30.7,9.3,0.5,0.6,0.6,0.5,0.1,0.9
US,2024,4,Monthly,46,Total,15 to 24,81.5,10.6,2.6,0.5,3.0,1.1,0.7,1.3
US,2024,4,Monthly,46,Total,55 to 64,60.6,23.3,2.0,2.7,3.3,2.3,0.7,1.4
US,2024,4,Monthly,46,Total,Total,61.0,17.0,2.6,1.6,3.1,1.5,1.0,1.1
US,2024,4,Monthly,46,M,Total,75.1,24.6,4.0,2.5,4.8,2.4,1.6,1.1
US,2024,4,Monthly,46,F,Total,49.3,10.8,1.5,0.8,1.7,0.8,0.5,1.1
US,2024,4,Monthly,46,M,0 to 14,30.9,1.1,*,*,0.8,*,*,0.3
US,2024,4,Monthly,46,M,25 to 34,131.5,47.4,10.5,4.4,10.3,4.5,3.8,1.9
US,2024,4,Monthly,46,F,0 to 14,46.8,0.9,*,0.0,0.6,*,*,0.3
US,2024,4,Monthly,46,F,15 to 24,73.1,5.9,1.5,0.3,1.8,0.6,0.4,0.9
US,2024,4,Monthly,46,F,65+,28.0,7.6,0.3,0.2,0.3,0.2,*,1.0
US,2024,4,Monthly,46,F,35 to 44,59.2,17.7,3.0,1.9,3.2,1.4,1.1,1.5
US,2024,4,Monthly,46,F,55 to 64,48.3,16.2,1.4,1.0,1.8,1.1,0.4,1.6
US,2024,4,Monthly,46,F,45 to 54,53.3,14.7,1.8,1.2,2.2,1.1,0.7,1.9
US,2024,4,Monthly,46,M,45 to 54,92.8,36.2,5.1,4.3,6.6,3.6,2.3,1.1
US,2024,4,Monthly,46,M,15 to 24,94.3,18.1,4.4,0.9,4.9,1.9,1.1,2.0
US,2024,4,Monthly,46,M,35 to 44,127.8,48.3,9.3,4.5,11.0,4.9,4.5,1.8
US,2024,4,Monthly,46,M,55 to 64,73.5,30.6,2.7,4.5,4.9,3.5,1.1,1.2
US,2024,4,Monthly,46,M,65+,34.1,11.4,0.7,1.2,1.0,0.7,*,0.7
US,2024,4,Monthly,46,F,25 to 34,53.7,14.9,3.2,1.5,2.9,1.3,0.9,1.2
US,2024,5,Monthly,45,Total,0 to 14,37.1,1.0,0.3,*,1.0,*,*,0.3
US,2024,5,Monthly,45,Total,45 to 54,73.9,25.5,3.2,3.1,4.6,2.6,1.5,1.5
US,2024,5,Monthly,45,Total,55 to 64,61.9,23.1,2.0,3.0,3.3,2.1,1.0,1.4
US,2024,5,Monthly,45,Total,15 to 24,80.1,9.9,2.5,0.5,3.0,1.2,0.6,1.5
US,2024,5,Monthly,45,Total,25 to 34,84.7,27.9,6.0,2.5,6.0,2.6,2.2,1.3
US,2024,5,Monthly,45,Total,35 to 44,92.9,32.6,5.8,3.1,6.3,3.1,2.3,1.7
US,2024,5,Monthly,45,Total,65+,29.7,9.3,0.5,0.8,0.6,0.4,0.1,0.9
US,2024,5,Monthly,45,Total,Total,61.6,17.4,2.6,1.7,3.2,1.5,1.0,1.2
US,2024,5,Monthly,45,M,Total,75.6,24.9,4.0,2.7,4.8,2.4,1.6,1.2
US,2024,5,Monthly,45,F,Total,49.8,11.1,1.5,0.9,1.9,0.9,0.5,1.1
US,2024,5,Monthly,45,F,25 to 34,53.6,14.3,3.0,1.3,3.1,1.4,1.0,1.1
US,2024,5,Monthly,45,F,65+,27.1,7.3,0.3,0.2,0.2,*,*,1.0
US,2024,5,Monthly,45,M,65+,32.9,11.7,0.7,1.6,1.0,0.8,0.2,0.7
US,2024,5,Monthly,45,F,35 to 44,63.8,19.3,3.1,1.8,3.4,1.7,1.0,1.6
US,2024,5,Monthly,45,M,55 to 64,75.3,30.7,3.1,4.6,5.0,3.2,1.5,1.1
US,2024,5,Monthly,45,M,35 to 44,129.7,49.4,9.1,4.8,10.0,4.8,4.0,1.9
US,2024,5,Monthly,45,F,55 to 64,48.8,15.7,1.0,1.5,1.8,1.1,0.5,1.6
US,2024,5,Monthly,45,M,25 to 34,131.8,48.4,10.5,4.3,10.3,4.4,3.9,1.7
US,2024,5,Monthly,45,M,45 to 54,94.2,35.6,4.6,4.9,6.7,3.8,2.3,1.5
US,2024,5,Monthly,45,F,15 to 24,72.5,6.1,1.6,*,2.0,0.7,0.4,1.0
US,2024,5,Monthly,45,F,0 to 14,45.2,1.1,0.3,0.0,1.2,*,*,0.4
US,2024,5,Monthly,45,M,0 to 14,30.1,1.0,0.3,*,0.8,*,*,0.3
US,2024,5,Monthly,45,F,45 to 54,56.4,16.6,1.9,1.5,2.9,1.6,0.8,1.5
US,2024,5,Monthly,45,M,15 to 24,91.5,15.8,3.9,0.8,4.5,2.0,1.0,2.2
US,2024,6,Monthly,45,Total,55 to 64,61.2,23.1,1.8,3.1,3.4,2.3,0.8,1.2
US,2024,6,Monthly,45,Total,25 to 34,83.9,27.5,6.4,2.5,5.9,2.5,2.3,1.3
US,2024,6,Monthly,45,Total,0 to 14,41.1,1.1,0.4,0.0,1.0,*,*,0.4
US,2024,6,Monthly,45,Total,45 to 54,71.6,24.4,3.3,3.0,4.4,2.4,1.5,1.6
US,2024,6,Monthly,45,Total,65+,30.8,9.7,0.4,0.8,0.7,0.5,0.1,1.0
US,2024,6,Monthly,45,Total,15 to 24,76.8,10.7,2.6,0.4,2.8,1.0,0.7,1.3
US,2024,6,Monthly,45,Total,35 to 44,92.9,33.3,5.8,3.3,6.4,2.7,2.7,1.7
US,2024,6,Monthly,45,Total,Total,62.0,17.9,2.7,1.8,3.2,1.5,1.1,1.2
US,2024,6,Monthly,45,M,Total,76.1,25.5,4.1,2.8,4.9,2.4,1.7,1.2
US,2024,6,Monthly,45,F,Total,50.2,11.6,1.6,0.9,1.9,0.8,0.6,1.1
US,2024,6,Monthly,45,F,0 to 14,47.9,1.2,0.4,0.0,1.0,*,*,*
US,2024,6,Monthly,45,M,25 to 34,126.9,45.3,10.8,3.8,10.1,4.2,4.1,1.7
US,2024,6,Monthly,45,M,55 to 64,72.8,30.3,2.8,4.7,5.0,3.4,1.1,1.1
US,2024,6,Monthly,45,F,55 to 64,49.8,16.1,1.0,1.4,1.9,1.2,0.5,1.3
US,2024,6,Monthly,45,F,45 to 54,55.8,15.4,1.7,1.5,2.5,1.2,0.8,1.7
US,2024,6,Monthly,45,M,45 to 54,89.6,34.8,5.1,4.7,6.6,3.8,2.3,1.5
US,2024,6,Monthly,45,M,65+,34.3,12.2,0.7,1.6,1.1,0.9,*,0.8
US,2024,6,Monthly,45,F,25 to 34,54.7,15.5,3.4,1.6,3.1,1.4,1.1,0.9
US,2024,6,Monthly,45,F,35 to 44,64.6,20.3,3.1,2.0,3.8,1.6,1.5,1.5
US,2024,6,Monthly,45,F,15 to 24,68.7,6.2,1.6,*,1.6,0.5,0.5,0.9
US,2024,6,Monthly,45,F,65+,27.9,7.6,0.2,0.2,0.4,0.2,*,1.1
US,2024,6,Monthly,45,M,0 to 14,35.3,1.0,0.4,0.0,1.0,*,*,0.4
US,2024,6,Monthly,45,M,35 to 44,127.6,49.2,9.0,5.0,9.7,4.0,4.3,1.9
US,2024,6,Monthly,45,M,15 to 24,88.8,17.4,4.0,0.7,4.5,1.8,1.1,1.9
US,2024,7,Monthly,46,Total,65+,30.2,9.4,0.5,0.8,0.6,0.4,0.1,0.8
US,2024,7,Monthly,46,Total,35 to 44,87.6,31.0,5.4,3.4,6.4,2.8,2.7,1.5
US,2024,7,Monthly,46,Total,25 to 34,78.9,24.9,5.3,2.5,5.7,2.5,2.2,1.3
US,2024,7,Monthly,46,Total,15 to 24,73.6,9.2,2.0,0.5,3.1,1.3,0.8,1.2
US,2024,7,Monthly,46,Total,0 to 14,43.2,1.0,0.3,*,1.0,*,*,0.4
US,2024,7,Monthly,46,Total,55 to 64,58.4,22.1,2.0,3.4,3.2,1.9,0.9,1.4
US,2024,7,Monthly,46,Total,45 to 54,68.5,22.9,2.8,2.8,4.6,2.4,1.6,1.4
US,2024,7,Monthly,46,Total,Total,59.8,16.9,2.5,1.8,3.2,1.5,1.1,1.1
US,2024,7,Monthly,46,M,Total,72.9,23.9,3.7,2.9,4.9,2.4,1.7,1.1
US,2024,7,Monthly,46,F,Total,48.8,11.0,1.5,1.0,1.8,0.8,0.6,1.1
US,2024,7,Monthly,46,M,45 to 54,85.7,32.2,4.2,4.4,6.8,3.6,2.2,0.9
US,2024,7,Monthly,46,M,0 to 14,36.6,1.1,*,*,1.1,*,*,0.3
US,2024,7,Monthly,46,F,35 to 44,62.7,19.3,3.0,2.1,3.4,1.5,1.3,1.3
US,2024,7,Monthly,46,M,15 to 24,84.2,15.1,3.4,0.9,5.0,2.4,1.2,1.8
US,2024,7,Monthly,46,F,0 to 14,50.8,0.8,*,0.0,0.8,*,0.0,0.5
US,2024,7,Monthly,46,M,25 to 34,118.6,41.0,8.9,3.9,9.9,4.3,4.0,1.8
US,2024,7,Monthly,46,F,55 to 64,47.8,15.7,1.5,1.7,1.9,1.1,0.5,1.7
US,2024,7,Monthly,46,F,25 to 34,52.2,14.1,2.9,1.5,2.9,1.2,1.1,1.0
US,2024,7,Monthly,46,M,65+,33.3,11.9,0.7,1.6,0.9,0.7,0.2,0.7
US,2024,7,Monthly,46,M,55 to 64,69.3,28.6,2.5,5.2,4.6,2.8,1.3,1.1
US,2024,7,Monthly,46,M,35 to 44,118.4,45.3,8.3,4.9,10.1,4.3,4.4,1.7
US,2024,7,Monthly,46,F,65+,27.5,7.3,0.3,0.2,0.3,0.2,*,0.9
US,2024,7,Monthly,46,F,15 to 24,66.5,5.4,1.1,*,1.8,0.5,0.6,0.8
US,2024,7,Monthly,46,F,45 to 54,53.4,14.8,1.6,1.4,2.8,1.3,1.1,1.7
US,2024,8,Monthly,46,Total,0 to 14,42.9,1.0,0.2,0.0,0.9,*,*,0.5
US,2024,8,Monthly,46,Total,55 to 64,59.0,22.0,1.6,2.8,3.2,2.1,0.9,1.3
US,2024,8,Monthly,46,Total,25 to 34,78.8,24.0,4.7,2.4,5.8,2.8,2.0,1.5
US,2024,8,Monthly,46,Total,15 to 24,73.6,9.0,2.1,0.4,2.9,1.2,0.7,1.4
US,2024,8,Monthly,46,Total,35 to 44,86.1,29.5,5.3,3.0,6.0,2.7,2.5,1.8
US,2024,8,Monthly,46,Total,65+,30.4,9.3,0.5,0.8,0.5,0.4,0.1,0.9
US,2024,8,Monthly,46,Total,45 to 54,68.8,22.5,2.7,2.7,4.5,2.4,1.6,1.3
US,2024,8,Monthly,46,Total,Total,59.6,16.3,2.3,1.6,3.1,1.5,1.0,1.2
US,2024,8,Monthly,46,F,Total,48.6,10.7,1.3,0.9,1.8,0.9,0.5,1.2
US,2024,8,Monthly,46,M,Total,72.6,22.9,3.5,2.6,4.7,2.3,1.6,1.3
US,2024,8,Monthly,46,M,65+,32.8,11.4,0.7,1.5,0.8,0.6,*,0.8
US,2024,8,Monthly,46,M,25 to 34,121.0,40.9,8.2,3.9,10.5,5.0,3.8,2.0
US,2024,8,Monthly,46,F,45 to 54,52.8,14.6,1.6,1.5,2.6,1.3,0.9,1.5
US,2024,8,Monthly,46,M,35 to 44,117.6,43.1,8.4,4.3,9.4,4.0,4.1,1.9
US,2024,8,Monthly,46,F,35 to 44,60.7,18.6,2.9,1.9,3.3,1.6,1.3,1.7
US,2024,8,Monthly,46,F,15 to 24,66.6,5.6,1.2,*,1.8,0.8,0.4,1.0
US,2024,8,Monthly,46,M,0 to 14,36.0,0.9,*,0.0,0.9,*,*,0.5
US,2024,8,Monthly,46,M,15 to 24,83.9,14.2,3.5,0.7,4.5,1.9,1.1,2.1
US,2024,8,Monthly,46,F,25 to 34,50.7,12.8,2.3,1.4,2.7,1.3,0.7,1.1
US,2024,8,Monthly,46,F,65+,28.4,7.5,0.3,0.2,0.3,0.2,*,1.0
US,2024,8,Monthly,46,M,55 to 64,70.4,28.5,2.3,4.5,4.3,2.9,1.1,1.2
US,2024,8,Monthly,46,F,55 to 64,47.8,15.5,1.0,1.3,2.0,1.3,0.6,1.5
US,2024,8,Monthly,46,F,0 to 14,51.1,1.0,*,0.0,0.9,*,*,0.4
US,2024,8,Monthly,46,M,45 to 54,87.2,31.7,3.9,4.0,6.8,3.6,2.5,1.1
US,2024,9,Monthly,46,Total,35 to 44,82.3,28.5,5.3,3.0,5.7,2.5,2.3,1.8
US,2024,9,Monthly,46,Total,65+,29.4,8.9,0.4,0.6,0.6,0.4,0.1,0.8
US,2024,9,Monthly,46,Total,0 to 14,38.8,0.7,0.2,*,0.7,*,*,0.3
US,2024,9,Monthly,46,Total,55 to 64,56.2,21.1,1.8,2.2,3.2,2.2,0.8,1.5
US,2024,9,Monthly,46,Total,25 to 34,74.7,22.6,5.1,2.0,5.1,2.2,1.9,1.5
US,2024,9,Monthly,46,Total,45 to 54,66.2,21.6,2.6,2.2,4.1,2.0,1.7,1.6
US,2024,9,Monthly,46,Total,15 to 24,74.4,7.8,1.9,0.3,2.9,1.1,0.5,1.2
US,2024,9,Monthly,46,Total,Total,57.0,15.1,2.2,1.4,2.9,1.3,0.9,1.2
US,2024,9,Monthly,46,F,Total,47.8,10.2,1.3,0.8,1.7,0.7,0.5,1.2
US,2024,9,Monthly,46,M,Total,67.8,21.0,3.3,2.0,4.3,2.1,1.4,1.2
US,2024,9,Monthly,46,M,35 to 44,113.7,42.4,8.5,4.3,9.1,4.1,3.6,2.0
US,2024,9,Monthly,46,F,15 to 24,68.7,4.4,1.2,*,1.9,0.7,0.4,0.8
US,2024,9,Monthly,46,M,25 to 34,114.0,38.1,8.5,3.3,8.7,3.8,3.5,2.0
US,2024,9,Monthly,46,F,25 to 34,49.1,12.6,2.9,1.1,2.8,1.3,0.9,1.1
US,2024,9,Monthly,46,F,0 to 14,47.9,0.7,*,0.0,0.9,*,*,*
US,2024,9,Monthly,46,M,45 to 54,83.2,30.3,4.0,3.4,6.4,3.0,2.7,1.3
US,2024,9,Monthly,46,F,55 to 64,48.1,16.0,1.1,1.4,1.9,1.2,0.5,1.8
US,2024,9,Monthly,46,F,65+,27.4,7.4,0.2,0.2,0.2,*,*,0.9
US,2024,9,Monthly,46,M,65+,31.8,10.8,0.6,1.2,1.0,0.7,*,0.6
US,2024,9,Monthly,46,M,55 to 64,64.6,26.3,2.5,3.1,4.6,3.2,1.1,1.1
US,2024,9,Monthly,46,F,35 to 44,57.7,17.8,2.9,2.0,3.1,1.2,1.3,1.7
US,2024,9,Monthly,46,M,0 to 14,31.2,0.7,*,*,0.6,*,*,0.4
US,2024,9,Monthly,46,M,15 to 24,82.8,12.9,3.0,0.5,4.4,1.7,0.8,1.9
US,2024,9,Monthly,46,F,45 to 54,51.7,14.1,1.5,1.2,2.2,1.1,0.8,1.9
US,2024,10,Monthly,46,Total,65+,29.1,8.7,0.4,0.6,0.6,0.4,0.1,0.9
US,2024,10,Monthly,46,Total,0 to 14,36.2,0.7,0.2,0.0,0.8,*,*,0.3
US,2024,10,Monthly,46,Total,35 to 44,79.6,27.4,4.8,3.0,5.5,2.2,2.4,1.7
US,2024,10,Monthly,46,Total,55 to 64,57.3,21.5,1.8,2.5,2.9,1.9,0.7,1.5
US,2024,10,Monthly,46,Total,45 to 54,65.6,21.8,2.7,2.5,4.0,2.0,1.4,1.4
US,2024,10,Monthly,46,Total,15 to 24,73.0,7.6,1.9,0.4,2.7,1.0,0.6,1.4
US,2024,10,Monthly,46,Total,25 to 34,74.1,22.3,4.8,2.2,5.0,2.1,1.9,1.7
US,2024,10,Monthly,46,Total,Total,55.8,14.8,2.1,1.4,2.7,1.2,0.9,1.2
US,2024,10,Monthly,46,M,Total,66.7,20.7,3.1,2.2,4.2,1.9,1.5,1.2
US,2024,10,Monthly,46,F,Total,46.6,9.8,1.3,0.8,1.6,0.7,0.4,1.2
US,2024,10,Monthly,46,M,65+,31.7,10.7,0.5,1.1,0.9,0.6,0.2,0.7
US,2024,10,Monthly,46,M,0 to 14,29.0,0.7,*,0.0,0.8,*,*,0.2
US,2024,10,Monthly,46,M,45 to 54,82.2,30.9,4.0,3.7,6.2,3.2,2.2,1.3
US,2024,10,Monthly,46,M,15 to 24,80.2,12.3,3.1,0.7,4.1,1.6,1.0,2.0
US,2024,10,Monthly,46,M,25 to 34,114.6,38.5,8.3,3.5,8.8,3.8,3.6,2.0
US,2024,10,Monthly,46,F,0 to 14,44.8,0.6,*,0.0,0.8,*,*,0.3
US,2024,10,Monthly,46,F,15 to 24,68.3,4.6,1.1,*,1.8,0.5,0.4,1.1
US,2024,10,Monthly,46,F,55 to 64,47.5,16.0,1.2,1.2,1.6,1.2,0.3,1.9
US,2024,10,Monthly,46,M,55 to 64,67.5,27.2,2.4,3.8,4.3,2.6,1.2,1.1
US,2024,10,Monthly,46,F,25 to 34,47.9,11.9,2.5,1.3,2.5,1.1,0.9,1.4
US,2024,10,Monthly,46,F,45 to 54,51.5,13.9,1.5,1.4,2.1,1.1,0.7,1.4
US,2024,10,Monthly,46,F,35 to 44,55.4,17.2,2.8,1.9,2.9,1.3,1.0,1.7
US,2024,10,Monthly,46,F,65+,26.9,7.0,0.2,0.3,0.3,0.2,*,1.0
US,2024,10,Monthly,46,M,35 to 44,110.7,40.5,7.4,4.5,8.9,3.3,4.1,1.7
US,2024,11,Monthly,46,Total,55 to 64,56.0,21.0,1.9,2.0,2.6,1.7,0.6,1.5
US,2024,11,Monthly,46,Total,25 to 34,71.6,21.4,4.7,1.9,4.8,2.1,1.8,1.3
US,2024,11,Monthly,46,Total,65+,29.0,8.9,0.4,0.5,0.6,0.5,0.1,0.8
US,2024,11,Monthly,46,Total,45 to 54,67.5,22.6,3.1,2.3,4.1,2.1,1.5,1.2
US,2024,11,Monthly,46,Total,15 to 24,73.9,7.8,1.8,0.4,2.7,0.9,0.7,1.2
US,2024,11,Monthly,46,Total,0 to 14,33.0,0.6,*,0.0,0.7,*,*,0.3
US,2024,11,Monthly,46,Total,35 to 44,79.5,27.7,5.1,2.5,5.5,2.6,2.0,1.7
US,2024,11,Monthly,46,Total,Total,54.9,14.6,2.2,1.2,2.7,1.3,0.9,1.1
US,2024,11,Monthly,46,M,Total,66.3,20.6,3.2,1.9,4.1,2.0,1.4,1.1
US,2024,11,Monthly,46,F,Total,45.4,9.8,1.3,0.7,1.5,0.7,0.4,1.0
US,2024,11,Monthly,46,F,55 to 64,47.2,15.5,1.1,1.0,1.5,0.9,0.3,1.8
US,2024,11,Monthly,46,M,0 to 14,28.5,0.6,*,0.0,0.8,*,*,0.2
US,2024,11,Monthly,46,M,35 to 44,112.5,41.8,8.0,3.9,9.0,4.4,3.4,1.9
US,2024,11,Monthly,46,M,45 to 54,84.5,31.5,4.6,3.5,6.2,3.3,2.4,1.0
US,2024,11,Monthly,46,M,55 to 64,65.1,26.7,2.8,3.0,3.8,2.6,0.9,1.3
US,2024,11,Monthly,46,F,65+,26.7,7.3,0.3,0.2,0.4,0.2,*,0.9
US,2024,11,Monthly,46,F,45 to 54,53.0,15.0,1.8,1.3,2.4,1.1,0.9,1.4
US,2024,11,Monthly,46,M,25 to 34,112.0,37.0,8.2,3.0,8.9,3.8,3.5,1.9
US,2024,11,Monthly,46,M,15 to 24,84.2,13.2,2.7,0.8,4.2,1.5,1.1,1.7
US,2024,11,Monthly,46,F,25 to 34,46.2,11.6,2.4,1.3,2.2,0.9,0.7,0.9
US,2024,11,Monthly,46,F,0 to 14,38.2,0.6,*,0.0,0.6,*,*,0.3
US,2024,11,Monthly,46,M,65+,31.5,10.8,0.6,1.0,1.0,0.8,*,0.6
US,2024,11,Monthly,46,F,35 to 44,54.4,16.9,2.9,1.5,2.8,1.3,1.0,1.5
US,2024,11,Monthly,46,F,15 to 24,67.4,4.5,1.2,*,1.7,0.5,0.4,0.9
US,2024,12,Monthly,46,Total,45 to 54,60.3,20.0,2.7,1.9,3.6,1.9,1.3,1.4
US,2024,12,Monthly,46,Total,25 to 34,66.5,19.9,4.6,1.6,4.3,1.9,1.6,1.2
US,2024,12,Monthly,46,Total,0 to 14,29.1,0.6,0.1,0.0,0.6,*,*,0.2
US,2024,12,Monthly,46,Total,35 to 44,73.9,25.2,4.4,2.5,5.1,2.3,2.0,1.6
US,2024,12,Monthly,46,Total,55 to 64,51.0,19.0,1.5,2.0,2.6,1.7,0.6,1.2
US,2024,12,Monthly,46,Total,65+,26.8,8.1,0.4,0.5,0.5,0.4,0.1,0.7
US,2024,12,Monthly,46,Total,15 to 24,64.7,7.6,2.0,0.3,2.5,0.9,0.5,1.0
US,2024,12,Monthly,46,Total,Total,49.4,13.3,2.0,1.1,2.4,1.2,0.8,1.0
US,2024,12,Monthly,46,F,Total,40.5,8.9,1.2,0.6,1.4,0.6,0.4,0.9
US,2024,12,Monthly,46,M,Total,60.1,18.6,2.9,1.8,3.7,1.8,1.2,1.0
US,2024,12,Monthly,46,M,0 to 14,24.8,0.6,*,0.0,0.6,*,*,0.3
US,2024,12,Monthly,46,M,35 to 44,103.6,37.2,6.5,3.6,8.3,3.8,3.4,1.7
US,2024,12,Monthly,46,M,25 to 34,105.3,34.2,7.9,2.8,8.2,3.6,3.0,1.8
US,2024,12,Monthly,46,M,45 to 54,76.1,28.4,4.2,3.0,5.4,2.8,2.0,1.2
US,2024,12,Monthly,46,F,35 to 44,51.2,15.9,2.8,1.6,2.7,1.2,1.0,1.4
US,2024,12,Monthly,46,M,55 to 64,59.8,24.0,2.1,3.2,3.7,2.6,0.7,1.2
US,2024,12,Monthly,46,F,55 to 64,42.7,14.3,0.9,0.9,1.5,0.8,0.5,1.2
US,2024,12,Monthly,46,M,65+,28.7,9.7,0.6,0.9,0.9,0.7,*,0.5
US,2024,12,Monthly,46,F,65+,25.2,6.8,0.3,0.2,0.3,0.1,*,0.9
US,2024,12,Monthly,46,F,25 to 34,42.0,10.8,2.5,0.9,1.9,0.9,0.7,0.9
US,2024,12,Monthly,46,F,45 to 54,46.9,13.0,1.4,1.0,2.1,1.2,0.7,1.6
US,2024,12,Monthly,46,F,0 to 14,34.0,0.5,*,0.0,0.6,*,*,*
US,2024,12,Monthly,46,F,15 to 24,56.9,3.8,1.1,*,1.6,0.6,0.3,0.6
US,2024,12,Monthly,46,M,15 to 24,77.2,13.7,3.5,0.6,3.8,1.4,0.8,1.6
US,2025,1,Monthly,46,Total,35 to 44,69.8,23.9,4.6,1.9,4.6,2.1,1.9,1.5
